,class,filename,split
2923,0.0,_F_270silos_256-0-0--6-15-12-29777.png,train
2924,0.0,_T_0silos_256-0-0--6-15-12-29777.png,train
2925,0.0,_T_90silos_256-0-0--6-15-12-29777.png,train
2926,0.0,_T_180silos_256-0-0--6-15-12-29777.png,train
2927,0.0,_T_270silos_256-0-0--6-15-12-29777.png,train
2928,0.0,_F_0silos_256-0-0--6-15-1339-30463.png,train
2929,0.0,_F_90silos_256-0-0--6-15-1339-30463.png,train
2930,0.0,_F_180silos_256-0-0--6-15-1339-30463.png,train
2931,0.0,_F_270silos_256-0-0--6-15-1339-30463.png,train
2932,0.0,_T_0silos_256-0-0--6-15-1339-30463.png,train
2933,0.0,_T_90silos_256-0-0--6-15-1339-30463.png,train
2934,0.0,_T_180silos_256-0-0--6-15-1339-30463.png,train
2935,0.0,_T_270silos_256-0-0--6-15-1339-30463.png,train
2936,0.0,_F_0silos_256-0-0--6-15--363-29943.png,train
2937,0.0,_F_90silos_256-0-0--6-15--363-29943.png,train
2938,0.0,_F_180silos_256-0-0--6-15--363-29943.png,train
2939,0.0,_F_270silos_256-0-0--6-15--363-29943.png,train
2940,0.0,_T_0silos_256-0-0--6-15--363-29943.png,train
2941,0.0,_T_90silos_256-0-0--6-15--363-29943.png,train
2942,0.0,_T_180silos_256-0-0--6-15--363-29943.png,train
2943,0.0,_T_270silos_256-0-0--6-15--363-29943.png,train
2944,0.0,_F_0silos_256-0-0--6-15-717-29967.png,train
2945,0.0,_F_90silos_256-0-0--6-15-717-29967.png,train
2946,0.0,_F_180silos_256-0-0--6-15-717-29967.png,train
2947,0.0,_F_270silos_256-0-0--6-15-717-29967.png,train
2948,0.0,_T_0silos_256-0-0--6-15-717-29967.png,train
2949,0.0,_T_90silos_256-0-0--6-15-717-29967.png,train
2950,0.0,_T_180silos_256-0-0--6-15-717-29967.png,train
2951,0.0,_T_270silos_256-0-0--6-15-717-29967.png,train
2952,0.0,_F_0silos_256-0-0--6-15-306-29626.png,train
2953,0.0,_F_90silos_256-0-0--6-15-306-29626.png,train
2954,0.0,_F_180silos_256-0-0--6-15-306-29626.png,train
2955,0.0,_F_270silos_256-0-0--6-15-306-29626.png,train
2956,0.0,_T_0silos_256-0-0--6-15-306-29626.png,train
2957,0.0,_T_90silos_256-0-0--6-15-306-29626.png,train
2958,0.0,_T_180silos_256-0-0--6-15-306-29626.png,train
2959,0.0,_T_270silos_256-0-0--6-15-306-29626.png,train
2960,0.0,_F_0silos_256-0-0--6-15-844-30059.png,train
2961,0.0,_F_90silos_256-0-0--6-15-844-30059.png,train
2962,0.0,_F_180silos_256-0-0--6-15-844-30059.png,train
2963,0.0,_F_270silos_256-0-0--6-15-844-30059.png,train
2964,0.0,_T_0silos_256-0-0--6-15-844-30059.png,train
2965,0.0,_T_90silos_256-0-0--6-15-844-30059.png,train
2966,0.0,_T_180silos_256-0-0--6-15-844-30059.png,train
2967,0.0,_T_270silos_256-0-0--6-15-844-30059.png,train
2968,0.0,_F_0silos_256-0-0--6-15-784-30314.png,train
2969,0.0,_F_90silos_256-0-0--6-15-784-30314.png,train
2970,0.0,_F_180silos_256-0-0--6-15-784-30314.png,train
2971,0.0,_F_270silos_256-0-0--6-15-784-30314.png,train
2972,0.0,_T_0silos_256-0-0--6-15-784-30314.png,train
2973,0.0,_T_90silos_256-0-0--6-15-784-30314.png,train
2974,0.0,_T_180silos_256-0-0--6-15-784-30314.png,train
2975,0.0,_T_270silos_256-0-0--6-15-784-30314.png,train
2976,0.0,_F_0silos_256-0-0--6-15-709-30331.png,train
2977,0.0,_F_90silos_256-0-0--6-15-709-30331.png,train
2978,0.0,_F_180silos_256-0-0--6-15-709-30331.png,train
2979,0.0,_F_270silos_256-0-0--6-15-709-30331.png,train
2980,0.0,_T_0silos_256-0-0--6-15-709-30331.png,train
2981,0.0,_T_90silos_256-0-0--6-15-709-30331.png,train
2982,0.0,_T_180silos_256-0-0--6-15-709-30331.png,train
2983,0.0,_T_270silos_256-0-0--6-15-709-30331.png,train
2984,0.0,_F_0silos_256-0-0--6-15--1346-29990.png,train
2985,0.0,_F_90silos_256-0-0--6-15--1346-29990.png,train
2986,0.0,_F_180silos_256-0-0--6-15--1346-29990.png,train
2987,0.0,_F_270silos_256-0-0--6-15--1346-29990.png,train
2988,0.0,_T_0silos_256-0-0--6-15--1346-29990.png,train
2989,0.0,_T_90silos_256-0-0--6-15--1346-29990.png,train
2990,0.0,_T_180silos_256-0-0--6-15--1346-29990.png,train
2991,0.0,_T_270silos_256-0-0--6-15--1346-29990.png,train
2992,0.0,_F_0silos_256-0-0--6-15--116-30439.png,train
2993,0.0,_F_90silos_256-0-0--6-15--116-30439.png,train
2994,0.0,_F_180silos_256-0-0--6-15--116-30439.png,train
2995,0.0,_F_270silos_256-0-0--6-15--116-30439.png,train
2996,0.0,_T_0silos_256-0-0--6-15--116-30439.png,train
2997,0.0,_T_90silos_256-0-0--6-15--116-30439.png,train
2998,0.0,_T_180silos_256-0-0--6-15--116-30439.png,train
2999,0.0,_T_270silos_256-0-0--6-15--116-30439.png,train
3000,0.0,_F_0silos_256-0-0--6-15--1326-29603.png,train
3001,0.0,_F_90silos_256-0-0--6-15--1326-29603.png,train
3002,0.0,_F_180silos_256-0-0--6-15--1326-29603.png,train
3003,0.0,_F_270silos_256-0-0--6-15--1326-29603.png,train
3004,0.0,_T_0silos_256-0-0--6-15--1326-29603.png,train
3005,0.0,_T_90silos_256-0-0--6-15--1326-29603.png,train
3006,0.0,_T_180silos_256-0-0--6-15--1326-29603.png,train
3007,0.0,_T_270silos_256-0-0--6-15--1326-29603.png,train
3008,0.0,_F_0silos_256-0-0--6-15--1275-30538.png,train
3009,0.0,_F_90silos_256-0-0--6-15--1275-30538.png,train
3010,0.0,_F_180silos_256-0-0--6-15--1275-30538.png,train
3011,0.0,_F_270silos_256-0-0--6-15--1275-30538.png,train
3012,0.0,_T_0silos_256-0-0--6-15--1275-30538.png,train
3013,0.0,_T_90silos_256-0-0--6-15--1275-30538.png,train
3014,0.0,_T_180silos_256-0-0--6-15--1275-30538.png,train
3015,0.0,_T_270silos_256-0-0--6-15--1275-30538.png,train
3016,0.0,_F_0silos_256-0-0--6-15--346-29979.png,train
3017,0.0,_F_90silos_256-0-0--6-15--346-29979.png,train
3018,0.0,_F_180silos_256-0-0--6-15--346-29979.png,train
3019,0.0,_F_270silos_256-0-0--6-15--346-29979.png,train
3020,0.0,_T_0silos_256-0-0--6-15--346-29979.png,train
3021,0.0,_T_90silos_256-0-0--6-15--346-29979.png,train
3022,0.0,_T_180silos_256-0-0--6-15--346-29979.png,train
3023,0.0,_T_270silos_256-0-0--6-15--346-29979.png,train
3024,0.0,_F_0silos_256-0-0--6-15--361-31222.png,train
3025,0.0,_F_90silos_256-0-0--6-15--361-31222.png,train
3026,0.0,_F_180silos_256-0-0--6-15--361-31222.png,train
3027,0.0,_F_270silos_256-0-0--6-15--361-31222.png,train
3028,0.0,_T_0silos_256-0-0--6-15--361-31222.png,train
3029,0.0,_T_90silos_256-0-0--6-15--361-31222.png,train
3030,0.0,_T_180silos_256-0-0--6-15--361-31222.png,train
3031,0.0,_T_270silos_256-0-0--6-15--361-31222.png,train
3032,0.0,_F_0silos_256-0-0--6-15-818-30813.png,train
3033,0.0,_F_90silos_256-0-0--6-15-818-30813.png,train
3034,0.0,_F_180silos_256-0-0--6-15-818-30813.png,train
3035,0.0,_F_270silos_256-0-0--6-15-818-30813.png,train
3036,0.0,_T_0silos_256-0-0--6-15-818-30813.png,train
3037,0.0,_T_90silos_256-0-0--6-15-818-30813.png,train
3038,0.0,_T_180silos_256-0-0--6-15-818-30813.png,train
3039,0.0,_T_270silos_256-0-0--6-15-818-30813.png,train
3040,0.0,_F_0silos_256-0-0--6-15-395-30747.png,train
3041,0.0,_F_90silos_256-0-0--6-15-395-30747.png,train
3042,0.0,_F_180silos_256-0-0--6-15-395-30747.png,train
3043,0.0,_F_270silos_256-0-0--6-15-395-30747.png,train
3044,0.0,_T_0silos_256-0-0--6-15-395-30747.png,train
3045,0.0,_T_90silos_256-0-0--6-15-395-30747.png,train
3046,0.0,_T_180silos_256-0-0--6-15-395-30747.png,train
3047,0.0,_T_270silos_256-0-0--6-15-395-30747.png,train
3048,0.0,_F_0silos_256-0-0--6-15--398-29942.png,train
3049,0.0,_F_90silos_256-0-0--6-15--398-29942.png,train
3050,0.0,_F_180silos_256-0-0--6-15--398-29942.png,train
3051,0.0,_F_270silos_256-0-0--6-15--398-29942.png,train
3052,0.0,_T_0silos_256-0-0--6-15--398-29942.png,train
3053,0.0,_T_90silos_256-0-0--6-15--398-29942.png,train
3054,0.0,_T_180silos_256-0-0--6-15--398-29942.png,train
3055,0.0,_T_270silos_256-0-0--6-15--398-29942.png,train
3056,0.0,_F_0silos_256-0-0--6-15-496-30571.png,train
3057,0.0,_F_90silos_256-0-0--6-15-496-30571.png,train
3058,0.0,_F_180silos_256-0-0--6-15-496-30571.png,train
3059,0.0,_F_270silos_256-0-0--6-15-496-30571.png,train
3060,0.0,_T_0silos_256-0-0--6-15-496-30571.png,train
3061,0.0,_T_90silos_256-0-0--6-15-496-30571.png,train
3062,0.0,_T_180silos_256-0-0--6-15-496-30571.png,train
3063,0.0,_T_270silos_256-0-0--6-15-496-30571.png,train
3064,0.0,_F_0silos_256-0-0--6-15--1062-29997.png,train
3065,0.0,_F_90silos_256-0-0--6-15--1062-29997.png,train
3066,0.0,_F_180silos_256-0-0--6-15--1062-29997.png,train
3067,0.0,_F_270silos_256-0-0--6-15--1062-29997.png,train
3068,0.0,_T_0silos_256-0-0--6-15--1062-29997.png,train
3069,0.0,_T_90silos_256-0-0--6-15--1062-29997.png,train
3070,0.0,_T_180silos_256-0-0--6-15--1062-29997.png,train
3071,0.0,_T_270silos_256-0-0--6-15--1062-29997.png,train
3072,0.0,_F_0silos_256-0-0--6-15-1008-30588.png,train
3073,0.0,_F_90silos_256-0-0--6-15-1008-30588.png,train
3074,0.0,_F_180silos_256-0-0--6-15-1008-30588.png,train
3075,0.0,_F_270silos_256-0-0--6-15-1008-30588.png,train
3076,0.0,_T_0silos_256-0-0--6-15-1008-30588.png,train
3077,0.0,_T_90silos_256-0-0--6-15-1008-30588.png,train
3078,0.0,_T_180silos_256-0-0--6-15-1008-30588.png,train
3079,0.0,_T_270silos_256-0-0--6-15-1008-30588.png,train
3080,0.0,_F_0silos_256-0-0--6-15--405-29962.png,train
3081,0.0,_F_90silos_256-0-0--6-15--405-29962.png,train
3082,0.0,_F_180silos_256-0-0--6-15--405-29962.png,train
3083,0.0,_F_270silos_256-0-0--6-15--405-29962.png,train
3084,0.0,_T_0silos_256-0-0--6-15--405-29962.png,train
3085,0.0,_T_90silos_256-0-0--6-15--405-29962.png,train
3086,0.0,_T_180silos_256-0-0--6-15--405-29962.png,train
3087,0.0,_T_270silos_256-0-0--6-15--405-29962.png,train
3088,0.0,_F_0silos_256-0-0--6-15--506-30502.png,train
3089,0.0,_F_90silos_256-0-0--6-15--506-30502.png,train
3090,0.0,_F_180silos_256-0-0--6-15--506-30502.png,train
3091,0.0,_F_270silos_256-0-0--6-15--506-30502.png,train
3092,0.0,_T_0silos_256-0-0--6-15--506-30502.png,train
3093,0.0,_T_90silos_256-0-0--6-15--506-30502.png,train
3094,0.0,_T_180silos_256-0-0--6-15--506-30502.png,train
3095,0.0,_T_270silos_256-0-0--6-15--506-30502.png,train
3096,0.0,_F_0silos_256-0-0--6-14-1522-30816.png,train
3097,0.0,_F_90silos_256-0-0--6-14-1522-30816.png,train
3098,0.0,_F_180silos_256-0-0--6-14-1522-30816.png,train
3099,0.0,_F_270silos_256-0-0--6-14-1522-30816.png,train
3100,0.0,_T_0silos_256-0-0--6-14-1522-30816.png,train
3101,0.0,_T_90silos_256-0-0--6-14-1522-30816.png,train
3102,0.0,_T_180silos_256-0-0--6-14-1522-30816.png,train
3103,0.0,_T_270silos_256-0-0--6-14-1522-30816.png,train
3104,0.0,_F_0silos_256-0-0--6-15--1211-31146.png,train
3105,0.0,_F_90silos_256-0-0--6-15--1211-31146.png,train
3106,0.0,_F_180silos_256-0-0--6-15--1211-31146.png,train
3107,0.0,_F_270silos_256-0-0--6-15--1211-31146.png,train
3108,0.0,_T_0silos_256-0-0--6-15--1211-31146.png,train
3109,0.0,_T_90silos_256-0-0--6-15--1211-31146.png,train
3110,0.0,_T_180silos_256-0-0--6-15--1211-31146.png,train
3111,0.0,_T_270silos_256-0-0--6-15--1211-31146.png,train
3112,0.0,_F_0silos_256-0-0--6-15--1351-29258.png,train
3113,0.0,_F_90silos_256-0-0--6-15--1351-29258.png,train
3114,0.0,_F_180silos_256-0-0--6-15--1351-29258.png,train
3115,0.0,_F_270silos_256-0-0--6-15--1351-29258.png,train
3116,0.0,_T_0silos_256-0-0--6-15--1351-29258.png,train
3117,0.0,_T_90silos_256-0-0--6-15--1351-29258.png,train
3118,0.0,_T_180silos_256-0-0--6-15--1351-29258.png,train
3119,0.0,_T_270silos_256-0-0--6-15--1351-29258.png,train
3120,0.0,_F_0silos_256-0-0--6-15--684-30346.png,train
3121,0.0,_F_90silos_256-0-0--6-15--684-30346.png,train
3122,0.0,_F_180silos_256-0-0--6-15--684-30346.png,train
3123,0.0,_F_270silos_256-0-0--6-15--684-30346.png,train
3124,0.0,_T_0silos_256-0-0--6-15--684-30346.png,train
3125,0.0,_T_90silos_256-0-0--6-15--684-30346.png,train
3126,0.0,_T_180silos_256-0-0--6-15--684-30346.png,train
3127,0.0,_T_270silos_256-0-0--6-15--684-30346.png,train
3128,0.0,_F_0silos_256-0-0--6-15--241-31301.png,train
3129,0.0,_F_90silos_256-0-0--6-15--241-31301.png,train
3130,0.0,_F_180silos_256-0-0--6-15--241-31301.png,train
3131,0.0,_F_270silos_256-0-0--6-15--241-31301.png,train
3132,0.0,_T_0silos_256-0-0--6-15--241-31301.png,train
3133,0.0,_T_90silos_256-0-0--6-15--241-31301.png,train
3134,0.0,_T_180silos_256-0-0--6-15--241-31301.png,train
3135,0.0,_T_270silos_256-0-0--6-15--241-31301.png,train
3136,0.0,_F_0silos_256-0-0--6-15--327-31023.png,train
3137,0.0,_F_90silos_256-0-0--6-15--327-31023.png,train
3138,0.0,_F_180silos_256-0-0--6-15--327-31023.png,train
3139,0.0,_F_270silos_256-0-0--6-15--327-31023.png,train
3140,0.0,_T_0silos_256-0-0--6-15--327-31023.png,train
3141,0.0,_T_90silos_256-0-0--6-15--327-31023.png,train
3142,0.0,_T_180silos_256-0-0--6-15--327-31023.png,train
3143,0.0,_T_270silos_256-0-0--6-15--327-31023.png,train
3144,0.0,_F_0silos_256-0-0--6-15--1530-29805.png,train
3145,0.0,_F_90silos_256-0-0--6-15--1530-29805.png,train
3146,0.0,_F_180silos_256-0-0--6-15--1530-29805.png,train
3147,0.0,_F_270silos_256-0-0--6-15--1530-29805.png,train
3148,0.0,_T_0silos_256-0-0--6-15--1530-29805.png,train
3149,0.0,_T_90silos_256-0-0--6-15--1530-29805.png,train
3150,0.0,_T_180silos_256-0-0--6-15--1530-29805.png,train
3151,0.0,_T_270silos_256-0-0--6-15--1530-29805.png,train
3152,0.0,_F_0silos_256-0-0--6-15-1538-29686.png,train
3153,0.0,_F_90silos_256-0-0--6-15-1538-29686.png,train
3154,0.0,_F_180silos_256-0-0--6-15-1538-29686.png,train
3155,0.0,_F_270silos_256-0-0--6-15-1538-29686.png,train
3156,0.0,_T_0silos_256-0-0--6-15-1538-29686.png,train
3157,0.0,_T_90silos_256-0-0--6-15-1538-29686.png,train
3158,0.0,_T_180silos_256-0-0--6-15-1538-29686.png,train
3159,0.0,_T_270silos_256-0-0--6-15-1538-29686.png,train
3160,0.0,_F_0silos_256-0-0--6-15-661-29592.png,train
3161,0.0,_F_90silos_256-0-0--6-15-661-29592.png,train
3162,0.0,_F_180silos_256-0-0--6-15-661-29592.png,train
3163,0.0,_F_270silos_256-0-0--6-15-661-29592.png,train
3164,0.0,_T_0silos_256-0-0--6-15-661-29592.png,train
3165,0.0,_T_90silos_256-0-0--6-15-661-29592.png,train
3166,0.0,_T_180silos_256-0-0--6-15-661-29592.png,train
3167,0.0,_T_270silos_256-0-0--6-15-661-29592.png,train
3168,0.0,_F_0silos_256-0-0--6-15--187-29859.png,train
3169,0.0,_F_90silos_256-0-0--6-15--187-29859.png,train
3170,0.0,_F_180silos_256-0-0--6-15--187-29859.png,train
3171,0.0,_F_270silos_256-0-0--6-15--187-29859.png,train
3172,0.0,_T_0silos_256-0-0--6-15--187-29859.png,train
3173,0.0,_T_90silos_256-0-0--6-15--187-29859.png,train
3174,0.0,_T_180silos_256-0-0--6-15--187-29859.png,train
3175,0.0,_T_270silos_256-0-0--6-15--187-29859.png,train
3176,0.0,_F_0silos_256-0-0--6-15--1506-30921.png,train
3177,0.0,_F_90silos_256-0-0--6-15--1506-30921.png,train
3178,0.0,_F_180silos_256-0-0--6-15--1506-30921.png,train
3179,0.0,_F_270silos_256-0-0--6-15--1506-30921.png,train
3180,0.0,_T_0silos_256-0-0--6-15--1506-30921.png,train
3181,0.0,_T_90silos_256-0-0--6-15--1506-30921.png,train
3182,0.0,_T_180silos_256-0-0--6-15--1506-30921.png,train
3183,0.0,_T_270silos_256-0-0--6-15--1506-30921.png,train
3184,0.0,_F_0silos_256-0-0--6-15--359-29985.png,train
3185,0.0,_F_90silos_256-0-0--6-15--359-29985.png,train
3186,0.0,_F_180silos_256-0-0--6-15--359-29985.png,train
3187,0.0,_F_270silos_256-0-0--6-15--359-29985.png,train
3188,0.0,_T_0silos_256-0-0--6-15--359-29985.png,train
3189,0.0,_T_90silos_256-0-0--6-15--359-29985.png,train
3190,0.0,_T_180silos_256-0-0--6-15--359-29985.png,train
3191,0.0,_T_270silos_256-0-0--6-15--359-29985.png,train
3192,0.0,_F_0silos_256-0-0--6-15--404-30550.png,train
3193,0.0,_F_90silos_256-0-0--6-15--404-30550.png,train
3194,0.0,_F_180silos_256-0-0--6-15--404-30550.png,train
3195,0.0,_F_270silos_256-0-0--6-15--404-30550.png,train
3196,0.0,_T_0silos_256-0-0--6-15--404-30550.png,train
3197,0.0,_T_90silos_256-0-0--6-15--404-30550.png,train
3198,0.0,_T_180silos_256-0-0--6-15--404-30550.png,train
3199,0.0,_T_270silos_256-0-0--6-15--404-30550.png,train
3200,0.0,_F_0silos_256-0-0--6-15--71-30031.png,train
3201,0.0,_F_90silos_256-0-0--6-15--71-30031.png,train
3202,0.0,_F_180silos_256-0-0--6-15--71-30031.png,train
3203,0.0,_F_270silos_256-0-0--6-15--71-30031.png,train
3204,0.0,_T_0silos_256-0-0--6-15--71-30031.png,train
3205,0.0,_T_90silos_256-0-0--6-15--71-30031.png,train
3206,0.0,_T_180silos_256-0-0--6-15--71-30031.png,train
3207,0.0,_T_270silos_256-0-0--6-15--71-30031.png,train
3208,0.0,_F_0silos_256-0-0--6-15-1275-30607.png,train
3209,0.0,_F_90silos_256-0-0--6-15-1275-30607.png,train
3210,0.0,_F_180silos_256-0-0--6-15-1275-30607.png,train
3211,0.0,_F_270silos_256-0-0--6-15-1275-30607.png,train
3212,0.0,_T_0silos_256-0-0--6-15-1275-30607.png,train
3213,0.0,_T_90silos_256-0-0--6-15-1275-30607.png,train
3214,0.0,_T_180silos_256-0-0--6-15-1275-30607.png,train
3215,0.0,_T_270silos_256-0-0--6-15-1275-30607.png,train
3216,0.0,_F_0silos_256-0-0--6-15--357-29956.png,train
3217,0.0,_F_90silos_256-0-0--6-15--357-29956.png,train
3218,0.0,_F_180silos_256-0-0--6-15--357-29956.png,train
3219,0.0,_F_270silos_256-0-0--6-15--357-29956.png,train
3220,0.0,_T_0silos_256-0-0--6-15--357-29956.png,train
3221,0.0,_T_90silos_256-0-0--6-15--357-29956.png,train
3222,0.0,_T_180silos_256-0-0--6-15--357-29956.png,train
3223,0.0,_T_270silos_256-0-0--6-15--357-29956.png,train
3224,0.0,_F_0silos_256-0-0--6-15--362-29941.png,train
3225,0.0,_F_90silos_256-0-0--6-15--362-29941.png,train
3226,0.0,_F_180silos_256-0-0--6-15--362-29941.png,train
3227,0.0,_F_270silos_256-0-0--6-15--362-29941.png,train
3228,0.0,_T_0silos_256-0-0--6-15--362-29941.png,train
3229,0.0,_T_90silos_256-0-0--6-15--362-29941.png,train
3230,0.0,_T_180silos_256-0-0--6-15--362-29941.png,train
3231,0.0,_T_270silos_256-0-0--6-15--362-29941.png,train
3232,0.0,_F_0silos_256-0-0--6-15-1087-30558.png,train
3233,0.0,_F_90silos_256-0-0--6-15-1087-30558.png,train
3234,0.0,_F_180silos_256-0-0--6-15-1087-30558.png,train
3235,0.0,_F_270silos_256-0-0--6-15-1087-30558.png,train
3236,0.0,_T_0silos_256-0-0--6-15-1087-30558.png,train
3237,0.0,_T_90silos_256-0-0--6-15-1087-30558.png,train
3238,0.0,_T_180silos_256-0-0--6-15-1087-30558.png,train
3239,0.0,_T_270silos_256-0-0--6-15-1087-30558.png,train
3240,0.0,_F_0silos_256-0-0--6-15-365-30779.png,train
3241,0.0,_F_90silos_256-0-0--6-15-365-30779.png,train
3242,0.0,_F_180silos_256-0-0--6-15-365-30779.png,train
3243,0.0,_F_270silos_256-0-0--6-15-365-30779.png,train
3244,0.0,_T_0silos_256-0-0--6-15-365-30779.png,train
3245,0.0,_T_90silos_256-0-0--6-15-365-30779.png,train
3246,0.0,_T_180silos_256-0-0--6-15-365-30779.png,train
3247,0.0,_T_270silos_256-0-0--6-15-365-30779.png,train
3248,0.0,_F_0silos_256-0-0--6-15--247-30479.png,train
3249,0.0,_F_90silos_256-0-0--6-15--247-30479.png,train
3250,0.0,_F_180silos_256-0-0--6-15--247-30479.png,train
3251,0.0,_F_270silos_256-0-0--6-15--247-30479.png,train
3252,0.0,_T_0silos_256-0-0--6-15--247-30479.png,train
3253,0.0,_T_90silos_256-0-0--6-15--247-30479.png,train
3254,0.0,_T_180silos_256-0-0--6-15--247-30479.png,train
3255,0.0,_T_270silos_256-0-0--6-15--247-30479.png,train
3256,0.0,_F_0silos_256-0-0--6-15-346-31256.png,train
3257,0.0,_F_90silos_256-0-0--6-15-346-31256.png,train
3258,0.0,_F_180silos_256-0-0--6-15-346-31256.png,train
3259,0.0,_F_270silos_256-0-0--6-15-346-31256.png,train
3260,0.0,_T_0silos_256-0-0--6-15-346-31256.png,train
3261,0.0,_T_90silos_256-0-0--6-15-346-31256.png,train
3262,0.0,_T_180silos_256-0-0--6-15-346-31256.png,train
3263,0.0,_T_270silos_256-0-0--6-15-346-31256.png,train
3264,0.0,_F_0silos_256-0-0--6-15--398-29987.png,train
3265,0.0,_F_90silos_256-0-0--6-15--398-29987.png,train
3266,0.0,_F_180silos_256-0-0--6-15--398-29987.png,train
3267,0.0,_F_270silos_256-0-0--6-15--398-29987.png,train
3268,0.0,_T_0silos_256-0-0--6-15--398-29987.png,train
3269,0.0,_T_90silos_256-0-0--6-15--398-29987.png,train
3270,0.0,_T_180silos_256-0-0--6-15--398-29987.png,train
3271,0.0,_T_270silos_256-0-0--6-15--398-29987.png,train
3272,0.0,_F_0silos_256-0-0--6-15--365-30014.png,train
3273,0.0,_F_90silos_256-0-0--6-15--365-30014.png,train
3274,0.0,_F_180silos_256-0-0--6-15--365-30014.png,train
3275,0.0,_F_270silos_256-0-0--6-15--365-30014.png,train
3276,0.0,_T_0silos_256-0-0--6-15--365-30014.png,train
3277,0.0,_T_90silos_256-0-0--6-15--365-30014.png,train
3278,0.0,_T_180silos_256-0-0--6-15--365-30014.png,train
3279,0.0,_T_270silos_256-0-0--6-15--365-30014.png,train
3280,0.0,_F_0silos_256-0-0--6-15--333-30004.png,train
3281,0.0,_F_90silos_256-0-0--6-15--333-30004.png,train
3282,0.0,_F_180silos_256-0-0--6-15--333-30004.png,train
3283,0.0,_F_270silos_256-0-0--6-15--333-30004.png,train
3284,0.0,_T_0silos_256-0-0--6-15--333-30004.png,train
3285,0.0,_T_90silos_256-0-0--6-15--333-30004.png,train
3286,0.0,_T_180silos_256-0-0--6-15--333-30004.png,train
3287,0.0,_T_270silos_256-0-0--6-15--333-30004.png,train
3288,0.0,_F_0silos_256-0-0--6-15-1212-29262.png,train
3289,0.0,_F_90silos_256-0-0--6-15-1212-29262.png,train
3290,0.0,_F_180silos_256-0-0--6-15-1212-29262.png,train
3291,0.0,_F_270silos_256-0-0--6-15-1212-29262.png,train
3292,0.0,_T_0silos_256-0-0--6-15-1212-29262.png,train
3293,0.0,_T_90silos_256-0-0--6-15-1212-29262.png,train
3294,0.0,_T_180silos_256-0-0--6-15-1212-29262.png,train
3295,0.0,_T_270silos_256-0-0--6-15-1212-29262.png,train
3296,0.0,_F_0silos_256-0-0--6-15--646-29886.png,train
3297,0.0,_F_90silos_256-0-0--6-15--646-29886.png,train
3298,0.0,_F_180silos_256-0-0--6-15--646-29886.png,train
3299,0.0,_F_270silos_256-0-0--6-15--646-29886.png,train
3300,0.0,_T_0silos_256-0-0--6-15--646-29886.png,train
3301,0.0,_T_90silos_256-0-0--6-15--646-29886.png,train
3302,0.0,_T_180silos_256-0-0--6-15--646-29886.png,train
3303,0.0,_T_270silos_256-0-0--6-15--646-29886.png,train
3304,0.0,_F_0silos_256-0-0--6-14-1446-30879.png,train
3305,0.0,_F_90silos_256-0-0--6-14-1446-30879.png,train
3306,0.0,_F_180silos_256-0-0--6-14-1446-30879.png,train
3307,0.0,_F_270silos_256-0-0--6-14-1446-30879.png,train
3308,0.0,_T_0silos_256-0-0--6-14-1446-30879.png,train
3309,0.0,_T_90silos_256-0-0--6-14-1446-30879.png,train
3310,0.0,_T_180silos_256-0-0--6-14-1446-30879.png,train
3311,0.0,_T_270silos_256-0-0--6-14-1446-30879.png,train
3312,0.0,_F_0silos_256-0-0--6-15-229-29566.png,train
3313,0.0,_F_90silos_256-0-0--6-15-229-29566.png,train
3314,0.0,_F_180silos_256-0-0--6-15-229-29566.png,train
3315,0.0,_F_270silos_256-0-0--6-15-229-29566.png,train
3316,0.0,_T_0silos_256-0-0--6-15-229-29566.png,train
3317,0.0,_T_90silos_256-0-0--6-15-229-29566.png,train
3318,0.0,_T_180silos_256-0-0--6-15-229-29566.png,train
3319,0.0,_T_270silos_256-0-0--6-15-229-29566.png,train
3320,0.0,_F_0silos_256-0-0--6-15--983-30822.png,train
3321,0.0,_F_90silos_256-0-0--6-15--983-30822.png,train
3322,0.0,_F_180silos_256-0-0--6-15--983-30822.png,train
3323,0.0,_F_270silos_256-0-0--6-15--983-30822.png,train
3324,0.0,_T_0silos_256-0-0--6-15--983-30822.png,train
3325,0.0,_T_90silos_256-0-0--6-15--983-30822.png,train
3326,0.0,_T_180silos_256-0-0--6-15--983-30822.png,train
3327,0.0,_T_270silos_256-0-0--6-15--983-30822.png,train
3328,0.0,_F_0silos_256-0-0--6-15-4-30514.png,train
3329,0.0,_F_90silos_256-0-0--6-15-4-30514.png,train
3330,0.0,_F_180silos_256-0-0--6-15-4-30514.png,train
3331,0.0,_F_270silos_256-0-0--6-15-4-30514.png,train
3332,0.0,_T_0silos_256-0-0--6-15-4-30514.png,train
3333,0.0,_T_90silos_256-0-0--6-15-4-30514.png,train
3334,0.0,_T_180silos_256-0-0--6-15-4-30514.png,train
3335,0.0,_T_270silos_256-0-0--6-15-4-30514.png,train
3336,0.0,_F_0silos_256-0-0--6-15--351-30010.png,train
3337,0.0,_F_90silos_256-0-0--6-15--351-30010.png,train
3338,0.0,_F_180silos_256-0-0--6-15--351-30010.png,train
3339,0.0,_F_270silos_256-0-0--6-15--351-30010.png,train
3340,0.0,_T_0silos_256-0-0--6-15--351-30010.png,train
3341,0.0,_T_90silos_256-0-0--6-15--351-30010.png,train
3342,0.0,_T_180silos_256-0-0--6-15--351-30010.png,train
